TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
8312;8003;08;A;  98;230104; 3;u;23;  202;-;  166;-;    5;-;    6;-;  197;-;  188;-;    8;-;    1;-;    0;-;    0;-;    2;-;    3;-;    3;-;    0;-;  158;-;  150;-;    7;-;    1;-;    1;-;    0;-;    1;-;    5;-;    5;-;    1;-
8312;8003;08;A;  98;230104; 3;u;24;  123;-;   94;-;    3;-;    3;-;  120;-;  114;-;    6;-;    0;-;    0;-;    0;-;    0;-;    3;-;    3;-;    0;-;   91;-;   84;-;    7;-;    0;-;    0;-;    0;-;    0;-;    3;-;    3;-;    0;-
8312;8003;08;A;  98;230105; 4;u;01;   62;-;   49;-;    3;-;    3;-;   58;-;   56;-;    2;-;    0;-;    1;-;    0;-;    0;-;    3;-;    1;-;    0;-;   46;-;   42;-;    4;-;    0;-;    0;-;    0;-;    0;-;    3;-;    3;-;    0;-
8312;8003;08;A;  98;230105; 4;u;02;   37;-;   27;-;    6;-;    3;-;   31;-;   27;-;    4;-;    0;-;    0;-;    0;-;    0;-;    6;-;    5;-;    0;-;   24;-;   17;-;    7;-;    0;-;    0;-;    0;-;    0;-;    3;-;    3;-;    0;-
8312;8003;08;A;  98;230105; 4;u;03;   14;-;   17;-;    3;-;    1;-;   10;-;    8;-;    2;-;    0;-;    1;-;    0;-;    0;-;    3;-;    2;-;    0;-;   16;-;   13;-;    3;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-
8312;8003;08;A;  98;230105; 4;u;04;   28;-;   18;-;   11;-;    2;-;   17;-;   15;-;    2;-;    0;-;    0;-;    0;-;    3;-;    8;-;    5;-;    0;-;   16;-;   15;-;    1;-;    0;-;    0;-;    0;-;    2;-;    0;-;    0;-;    0;-
8312;8003;08;A;  98;230105; 4;u;05;  110;-;   30;-;   38;-;    3;-;   71;-;   66;-;    5;-;    0;-;    1;-;    0;-;   11;-;   27;-;   18;-;    0;-;   27;-;   23;-;    4;-;    0;-;    0;-;    0;-;    1;-;    2;-;    2;-;    0;-
8312;8003;08;A;  98;230105; 4;u;06;  356;-;  176;-;   55;-;   14;-;  301;-;  275;-;   26;-;    0;-;    0;-;    4;-;    9;-;   42;-;   33;-;    0;-;  161;-;  151;-;   10;-;    0;-;    1;-;    0;-;    3;-;   11;-;   10;-;    0;-
8312;8003;08;A;  98;230105; 4;u;07;  664;-;  296;-;   88;-;   31;-;  576;-;  528;-;   47;-;    1;-;    0;-;    1;-;   12;-;   75;-;   58;-;    0;-;  265;-;  234;-;   30;-;    1;-;    0;-;    0;-;    8;-;   23;-;   19;-;    0;-
8312;8003;08;A;  98;230105; 4;u;08;  831;-;  522;-;  117;-;   39;-;  712;-;  661;-;   48;-;    3;-;    1;-;    0;-;   25;-;   92;-;   72;-;    1;-;  480;-;  423;-;   57;-;    0;-;    2;-;    1;-;   11;-;   27;-;   22;-;    1;-
8312;8003;08;A;  98;230105; 4;u;09;  655;-;  612;-;  102;-;   91;-;  550;-;  463;-;   86;-;    1;-;    3;-;    1;-;   28;-;   73;-;   57;-;    0;-;  513;-;  465;-;   48;-;    0;-;    8;-;    0;-;   21;-;   70;-;   52;-;    0;-
8312;8003;08;A;  98;230105; 4;u;10;  528;-;  770;-;  106;-;   94;-;  411;-;  341;-;   70;-;    0;-;   11;-;    1;-;   23;-;   82;-;   68;-;    0;-;  668;-;  605;-;   63;-;    0;-;    8;-;    1;-;   20;-;   73;-;   61;-;    0;-
8312;8003;08;A;  98;230105; 4;u;11;  613;-;  828;-;   84;-;  118;-;  519;-;  399;-;  119;-;    1;-;    9;-;    0;-;   28;-;   56;-;   41;-;    1;-;  702;-;  631;-;   71;-;    0;-;    7;-;    1;-;   17;-;  100;-;   83;-;    1;-
8312;8003;08;A;  98;230105; 4;u;12;  649;-;  915;-;   70;-;  142;-;  574;-;  483;-;   90;-;    1;-;    5;-;    0;-;   14;-;   56;-;   43;-;    0;-;  767;-;  656;-;  109;-;    2;-;    6;-;    0;-;   31;-;  111;-;   92;-;    0;-
8312;8003;08;A;  98;230105; 4;u;13;  738;-;  769;-;   60;-;  124;-;  670;-;  612;-;   56;-;    2;-;    7;-;    0;-;   12;-;   48;-;   40;-;    1;-;  636;-;  566;-;   70;-;    0;-;    6;-;    1;-;   21;-;  102;-;   77;-;    3;-
8312;8003;08;A;  98;230105; 4;u;14;  716;-;  922;-;   49;-;  106;-;  662;-;  592;-;   68;-;    2;-;    4;-;    0;-;   10;-;   39;-;   30;-;    1;-;  807;-;  716;-;   91;-;    0;-;    8;-;    0;-;   22;-;   84;-;   66;-;    1;-
8312;8003;08;A;  98;230105; 4;u;15;  824;-; 1038;-;   48;-;  110;-;  767;-;  687;-;   79;-;    1;-;    7;-;    0;-;   16;-;   32;-;   24;-;    2;-;  920;-;  820;-;  100;-;    0;-;    7;-;    2;-;   17;-;   91;-;   71;-;    1;-
8312;8003;08;A;  98;230105; 4;u;16;  869;-; 1183;-;   40;-;  101;-;  820;-;  738;-;   80;-;    2;-;    8;-;    0;-;    7;-;   33;-;   22;-;    1;-; 1070;-;  971;-;   99;-;    0;-;   12;-;    0;-;   22;-;   79;-;   60;-;    0;-
8312;8003;08;A;  98;230105; 4;u;17;  967;-; 1489;-;   30;-;   85;-;  925;-;  853;-;   72;-;    0;-;   11;-;    1;-;    8;-;   21;-;   16;-;    1;-; 1398;-; 1261;-;  135;-;    2;-;    4;-;    0;-;   15;-;   70;-;   54;-;    2;-
8312;8003;08;A;  98;230105; 4;u;18;  962;-; 1364;-;   23;-;   69;-;  931;-;  861;-;   65;-;    5;-;    8;-;    0;-;    5;-;   18;-;   16;-;    0;-; 1287;-; 1181;-;  102;-;    4;-;    8;-;    1;-;   12;-;   56;-;   43;-;    0;-
8312;8003;08;A;  98;230105; 4;u;19;  839;-;  941;-;   19;-;   60;-;  817;-;  758;-;   58;-;    1;-;    3;-;    0;-;    3;-;   16;-;   13;-;    0;-;  875;-;  818;-;   56;-;    1;-;    6;-;    0;-;    8;-;   52;-;   48;-;    0;-
8312;8003;08;A;  98;230105; 4;u;20;  557;-;  526;-;   12;-;   29;-;  541;-;  496;-;   44;-;    1;-;    3;-;    0;-;    5;-;    7;-;    7;-;    1;-;  495;-;  445;-;   50;-;    0;-;    2;-;    0;-;    2;-;   27;-;   18;-;    0;-
8312;8003;08;A;  98;230105; 4;u;21;  418;-;  314;-;    7;-;   21;-;  408;-;  386;-;   21;-;    1;-;    3;-;    1;-;    1;-;    5;-;    4;-;    0;-;  292;-;  263;-;   29;-;    0;-;    1;-;    0;-;    5;-;   16;-;   16;-;    0;-
8312;8003;08;A;  98;230105; 4;u;22;  318;-;  260;-;    4;-;   11;-;  311;-;  288;-;   23;-;    0;-;    3;-;    0;-;    1;-;    3;-;    3;-;    0;-;  248;-;  232;-;   16;-;    0;-;    1;-;    1;-;    0;-;   10;-;    9;-;    0;-
8312;8003;08;A;  98;230105; 4;u;23;  234;-;  216;-;    0;-;    3;-;  234;-;  222;-;   12;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;  213;-;  204;-;    8;-;    1;-;    0;-;    0;-;    0;-;    3;-;    1;-;    0;-
8312;8003;08;A;  98;230105; 4;u;24;  171;-;  111;-;    0;-;    1;-;  170;-;  163;-;    7;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-;  109;-;  101;-;    8;-;    0;-;    1;-;    0;-;    1;-;    0;-;    0;-;    0;-
8312;8003;08;A;  98;230106; 5;s;01;   94;-;   60;-;    0;-;    2;-;   93;-;   88;-;    5;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-;   58;-;   51;-;    7;-;    0;-;    0;-;    1;-;    0;-;    1;-;    1;-;    0;-
8312;8003;08;A;  98;230106; 5;s;02;   66;-;   41;-;    3;-;    2;-;   63;-;   58;-;    5;-;    0;-;    0;-;    0;-;    1;-;    2;-;    2;-;    0;-;   38;-;   37;-;    1;-;    0;-;    1;-;    0;-;    0;-;    2;-;    2;-;    0;-
8312;8003;08;A;  98;230106; 5;s;03;   38;-;   32;-;    1;-;    0;-;   37;-;   31;-;    6;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;   31;-;   28;-;    3;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-
8312;8003;08;A;  98;230106; 5;s;04;   34;-;   32;-;    7;-;    1;-;   27;-;   26;-;    1;-;    0;-;    0;-;    0;-;    1;-;    6;-;    3;-;    0;-;   31;-;   25;-;    6;-;    0;-;    0;-;    0;-;    0;-;    1;-;    1;-;    0;-
8312;8003;08;A;  98;230106; 5;s;05;   83;-;   28;-;   11;-;    3;-;   72;-;   68;-;    4;-;    0;-;    0;-;    0;-;    0;-;   11;-;    8;-;    0;-;   25;-;   21;-;    4;-;    0;-;    0;-;    0;-;    0;-;    3;-;    2;-;    0;-
8312;8003;08;A;  98;230106; 5;s;06;  271;-;   76;-;   20;-;    6;-;  249;-;  233;-;   16;-;    0;-;    2;-;    1;-;    1;-;   18;-;   13;-;    0;-;   70;-;   63;-;    7;-;    0;-;    0;-;    0;-;    1;-;    5;-;    4;-;    0;-
8312;8003;08;A;  98;230106; 5;s;07;  406;-;  109;-;   33;-;    4;-;  371;-;  347;-;   23;-;    1;-;    2;-;    1;-;    2;-;   30;-;   25;-;    0;-;  105;-;  102;-;    3;-;    0;-;    0;-;    0;-;    1;-;    3;-;    3;-;    0;-
8312;8003;08;A;  98;230106; 5;s;08;  368;-;  135;-;   25;-;    6;-;  340;-;  317;-;   23;-;    0;-;    3;-;    0;-;    0;-;   25;-;   18;-;    0;-;  127;-;  107;-;   20;-;    0;-;    1;-;    0;-;    3;-;    3;-;    2;-;    1;-
8312;8003;08;A;  98;230106; 5;s;09;  303;-;  256;-;   20;-;   16;-;  281;-;  261;-;   19;-;    1;-;    2;-;    1;-;    3;-;   16;-;   13;-;    0;-;  238;-;  218;-;   20;-;    0;-;    2;-;    1;-;    0;-;   15;-;   14;-;    0;-
8312;8003;08;A;  98;230106; 5;s;10;  315;-;  455;-;   12;-;   15;-;  300;-;  283;-;   17;-;    0;-;    3;-;    0;-;    1;-;   11;-;   11;-;    0;-;  436;-;  412;-;   24;-;    0;-;    3;-;    0;-;    2;-;   13;-;   11;-;    1;-
8312;8003;08;A;  98;230106; 5;s;11;  424;-;  597;-;   24;-;   30;-;  395;-;  366;-;   28;-;    1;-;    5;-;    0;-;    2;-;   22;-;   15;-;    0;-;  563;-;  515;-;   47;-;    1;-;    3;-;    0;-;    1;-;   29;-;   26;-;    1;-
8312;8003;08;A;  98;230106; 5;s;12;  498;-;  589;-;   18;-;   16;-;  473;-;  439;-;   34;-;    0;-;    7;-;    0;-;    5;-;   13;-;    8;-;    0;-;  568;-;  525;-;   41;-;    2;-;    3;-;    0;-;    3;-;   13;-;   11;-;    2;-
8312;8003;08;A;  98;230106; 5;s;13;  533;-;  689;-;   11;-;   24;-;  514;-;  469;-;   44;-;    1;-;    8;-;    0;-;    3;-;    8;-;    8;-;    0;-;  658;-;  608;-;   50;-;    0;-;    4;-;    2;-;    3;-;   19;-;   17;-;    3;-
8312;8003;08;A;  98;230106; 5;s;14;  527;-;  844;-;    9;-;   12;-;  514;-;  480;-;   34;-;    0;-;    4;-;    0;-;    3;-;    6;-;    6;-;    0;-;  821;-;  748;-;   73;-;    0;-;    7;-;    0;-;    1;-;   11;-;    8;-;    4;-
8312;8003;08;A;  98;230106; 5;s;15;  648;-;  890;-;    9;-;   16;-;  634;-;  599;-;   34;-;    1;-;    5;-;    0;-;    3;-;    6;-;    4;-;    0;-;  871;-;  821;-;   49;-;    1;-;    3;-;    0;-;    2;-;   14;-;    9;-;    0;-
8312;8003;08;A;  98;230106; 5;s;16;  595;-; 1193;-;   12;-;    8;-;  582;-;  535;-;   45;-;    2;-;    1;-;    0;-;    3;-;    9;-;    8;-;    0;-; 1179;-; 1101;-;   77;-;    1;-;    6;-;    0;-;    0;-;    8;-;    7;-;    0;-
8312;8003;08;A;  98;230106; 5;s;17;  628;-; 1193;-;   11;-;   12;-;  614;-;  565;-;   47;-;    2;-;    2;-;    0;-;    3;-;    8;-;    8;-;    1;-; 1177;-; 1100;-;   75;-;    2;-;    4;-;    0;-;    2;-;   10;-;    9;-;    0;-
8312;8003;08;A;  98;230106; 5;s;18;  665;-; 1136;-;    4;-;    6;-;  659;-;  623;-;   33;-;    3;-;    2;-;    1;-;    1;-;    2;-;    1;-;    0;-; 1126;-; 1054;-;   70;-;    2;-;    3;-;    0;-;    3;-;    3;-;    3;-;    1;-
8312;8003;08;A;  98;230106; 5;s;19;  587;-;  841;-;    3;-;   12;-;  583;-;  560;-;   23;-;    0;-;    1;-;    0;-;    0;-;    3;-;    3;-;    0;-;  826;-;  769;-;   57;-;    0;-;    3;-;    1;-;    4;-;    7;-;    5;-;    0;-
8312;8003;08;A;  98;230106; 5;s;20;  452;-;  505;-;    5;-;    5;-;  447;-;  429;-;   18;-;    0;-;    0;-;    0;-;    2;-;    3;-;    3;-;    0;-;  497;-;  466;-;   30;-;    1;-;    2;-;    1;-;    1;-;    3;-;    1;-;    1;-
8312;8003;08;A;  98;230106; 5;s;21;  390;-;  376;-;    1;-;    2;-;  388;-;  366;-;   22;-;    0;-;    1;-;    0;-;    1;-;    0;-;    0;-;    0;-;  372;-;  346;-;   24;-;    2;-;    1;-;    1;-;    0;-;    1;-;    1;-;    1;-
8312;8003;08;A;  98;230106; 5;s;22;  312;-;  294;-;    2;-;    1;-;  309;-;  296;-;   12;-;    1;-;    0;-;    1;-;    1;-;    0;-;    0;-;    1;-;  291;-;  271;-;   20;-;    0;-;    2;-;    0;-;    0;-;    1;-;    0;-;    0;-
8312;8003;08;A;  98;230106; 5;s;23;  280;-;  258;-;    0;-;    1;-;  280;-;  271;-;    8;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;  255;-;  240;-;   15;-;    0;-;    2;-;    0;-;    0;-;    1;-;    1;-;    0;-
8312;8003;08;A;  98;230106; 5;s;24;  202;-;  160;-;    3;-;    2;-;  198;-;  188;-;   10;-;    0;-;    1;-;    0;-;    0;-;    3;-;    3;-;    0;-;  158;-;  153;-;    5;-;    0;-;    0;-;    1;-;    0;-;    1;-;    1;-;    0;-
8312;8003;08;A;  98;230107; 6;u;01;  129;-;  110;-;    2;-;    1;-;  127;-;  120;-;    7;-;    0;-;    0;-;    0;-;    1;-;    1;-;    1;-;    0;-;  109;-;   97;-;   12;-;    0;-;    0;-;    0;-;    0;-;    1;-;    1;-;    0;-
8312;8003;08;A;  98;230107; 6;u;02;   73;-;   42;-;    5;-;    1;-;   68;-;   64;-;    4;-;    0;-;    0;-;    0;-;    0;-;    5;-;    5;-;    0;-;   41;-;   39;-;    2;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-
8312;8003;08;A;  98;230107; 6;u;03;   44;-;   23;-;    3;-;    1;-;   41;-;   36;-;    5;-;    0;-;    0;-;    0;-;    0;-;    3;-;    3;-;    0;-;   22;-;   20;-;    2;-;    0;-;    0;-;    0;-;    0;-;    1;-;    1;-;    0;-
8312;8003;08;A;  98;230107; 6;u;04;   31;-;   29;-;    5;-;    1;-;   26;-;   24;-;    2;-;    0;-;    0;-;    0;-;    1;-;    4;-;    2;-;    0;-;   28;-;   23;-;    5;-;    0;-;    0;-;    0;-;    0;-;    1;-;    1;-;    0;-
8312;8003;08;A;  98;230107; 6;u;05;   73;-;   42;-;    9;-;    3;-;   64;-;   59;-;    5;-;    0;-;    0;-;    0;-;    5;-;    4;-;    2;-;    0;-;   39;-;   34;-;    5;-;    0;-;    0;-;    0;-;    1;-;    2;-;    2;-;    0;-
8312;8003;08;A;  98;230107; 6;u;06;  105;-;   95;-;   13;-;    3;-;   91;-;   85;-;    6;-;    0;-;    1;-;    3;-;    4;-;    6;-;    5;-;    0;-;   91;-;   83;-;    8;-;    0;-;    1;-;    0;-;    1;-;    2;-;    2;-;    0;-
8312;8003;08;A;  98;230107; 6;u;07;  126;-;  162;-;   12;-;   10;-;  112;-;  101;-;   11;-;    0;-;    2;-;    0;-;    8;-;    4;-;    3;-;    0;-;  150;-;  132;-;   18;-;    0;-;    2;-;    0;-;    3;-;    7;-;    6;-;    0;-
8312;8003;08;A;  98;230107; 6;u;08;  213;-;  224;-;   21;-;   15;-;  191;-;  167;-;   24;-;    0;-;    1;-;    1;-;   11;-;    9;-;    9;-;    0;-;  207;-;  183;-;   24;-;    0;-;    2;-;    1;-;    5;-;    9;-;    6;-;    0;-
8312;8003;08;A;  98;230107; 6;u;09;  280;-;  477;-;   14;-;   14;-;  259;-;  231;-;   27;-;    1;-;    7;-;    2;-;    7;-;    5;-;    5;-;    0;-;  457;-;  396;-;   59;-;    2;-;    6;-;    1;-;    6;-;    7;-;    5;-;    0;-
8312;8003;08;A;  98;230107; 6;u;10;  437;-;  830;-;   16;-;   16;-;  413;-;  355;-;   57;-;    1;-;    8;-;    1;-;    4;-;   11;-;    9;-;    0;-;  800;-;  743;-;   56;-;    1;-;   11;-;    1;-;    9;-;    6;-;    5;-;    3;-
8312;8003;08;A;  98;230107; 6;u;11;  586;-; 1418;-;   14;-;   13;-;  564;-;  474;-;   88;-;    2;-;    8;-;    0;-;    6;-;    8;-;    6;-;    0;-; 1395;-; 1298;-;   94;-;    3;-;    8;-;    3;-;    4;-;    6;-;    4;-;    2;-
8312;8003;08;A;  98;230107; 6;u;12;  650;-; 1717;-;   14;-;   11;-;  624;-;  553;-;   70;-;    1;-;   12;-;    0;-;    6;-;    8;-;    7;-;    0;-; 1693;-; 1571;-;  119;-;    3;-;   13;-;    1;-;    6;-;    4;-;    4;-;    0;-
8312;8003;08;A;  98;230107; 6;u;13;  722;-; 1772;-;    9;-;    9;-;  702;-;  653;-;   46;-;    3;-;   11;-;    0;-;    1;-;    8;-;    6;-;    0;-; 1747;-; 1590;-;  154;-;    3;-;   16;-;    1;-;    2;-;    6;-;    3;-;    0;-
8312;8003;08;A;  98;230107; 6;u;14;  843;-; 1595;-;   11;-;   10;-;  826;-;  752;-;   67;-;    7;-;    6;-;    1;-;    4;-;    6;-;    4;-;    0;-; 1577;-; 1428;-;  141;-;    8;-;    8;-;    0;-;    4;-;    6;-;    3;-;    0;-
8312;8003;08;A;  98;230107; 6;u;15;  830;-; 1497;-;    7;-;   10;-;  815;-;  765;-;   47;-;    3;-;    8;-;    0;-;    2;-;    5;-;    4;-;    0;-; 1477;-; 1329;-;  133;-;   15;-;    9;-;    1;-;    5;-;    4;-;    4;-;    1;-
8312;8003;08;A;  98;230107; 6;u;16;  793;-; 1188;-;   11;-;    7;-;  774;-;  707;-;   59;-;    8;-;    6;-;    1;-;    2;-;    8;-;    7;-;    2;-; 1173;-; 1083;-;   83;-;    7;-;    8;-;    0;-;    4;-;    3;-;    2;-;    0;-
8312;8003;08;A;  98;230107; 6;u;17;  884;-; 1012;-;    8;-;    5;-;  871;-;  813;-;   51;-;    7;-;    4;-;    1;-;    3;-;    4;-;    2;-;    1;-; 1003;-;  921;-;   80;-;    2;-;    4;-;    0;-;    0;-;    5;-;    3;-;    0;-
8312;8003;08;A;  98;230107; 6;u;18;  854;-;  860;-;    7;-;    5;-;  843;-;  791;-;   50;-;    2;-;    4;-;    1;-;    4;-;    2;-;    2;-;    0;-;  851;-;  782;-;   67;-;    2;-;    4;-;    1;-;    0;-;    4;-;    3;-;    0;-
8312;8003;08;A;  98;230107; 6;u;19;  847;-;  758;-;    3;-;    3;-;  840;-;  797;-;   42;-;    1;-;    4;-;    0;-;    0;-;    3;-;    3;-;    0;-;  750;-;  686;-;   64;-;    0;-;    5;-;    1;-;    1;-;    1;-;    1;-;    0;-
8312;8003;08;A;  98;230107; 6;u;20;  659;-;  485;-;    3;-;    4;-;  652;-;  612;-;   39;-;    1;-;    3;-;    2;-;    1;-;    0;-;    0;-;    1;-;  480;-;  429;-;   50;-;    1;-;    1;-;    1;-;    2;-;    1;-;    1;-;    0;-
8312;8003;08;A;  98;230107; 6;u;21;  516;-;  333;-;    3;-;    2;-;  509;-;  487;-;   21;-;    1;-;    4;-;    2;-;    0;-;    1;-;    1;-;    0;-;  330;-;  303;-;   27;-;    0;-;    0;-;    2;-;    0;-;    0;-;    0;-;    1;-
8312;8003;08;A;  98;230107; 6;u;22;  437;-;  315;-;    3;-;    0;-;  433;-;  413;-;   20;-;    0;-;    1;-;    1;-;    0;-;    2;-;    2;-;    0;-;  314;-;  297;-;   15;-;    2;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-
8312;8003;08;A;  98;230107; 6;u;23;  343;-;  221;-;    1;-;    1;-;  341;-;  321;-;   19;-;    1;-;    1;-;    1;-;    0;-;    0;-;    0;-;    0;-;  220;-;  206;-;   14;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-
8312;8003;08;A;  98;230107; 6;u;24;  299;-;  168;-;    0;-;    1;-;  297;-;  287;-;    9;-;    1;-;    1;-;    0;-;    0;-;    0;-;    0;-;    1;-;  166;-;  160;-;    5;-;    1;-;    1;-;    1;-;    0;-;    0;-;    0;-;    0;-
8312;8003;08;A;  98;230108; 7;s;01;  157;-;  135;-;    1;-;    1;-;  156;-;  149;-;    6;-;    1;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-;  134;-;  127;-;    7;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-
8312;8003;08;A;  98;230108; 7;s;02;  104;-;   52;-;    1;-;    0;-;  102;-;   96;-;    6;-;    0;-;    1;-;    1;-;    0;-;    0;-;    0;-;    0;-;   52;-;   47;-;    5;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-
8312;8003;08;A;  98;230108; 7;s;03;   52;-;   51;-;    1;-;    1;-;   51;-;   50;-;    1;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-;   50;-;   45;-;    5;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-
8312;8003;08;A;  98;230108; 7;s;04;   54;-;   42;-;    0;-;    1;-;   54;-;   48;-;    6;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;   41;-;   38;-;    3;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-
8312;8003;08;A;  98;230108; 7;s;05;   60;-;   30;-;    1;-;    0;-;   58;-;   55;-;    3;-;    0;-;    1;-;    0;-;    1;-;    0;-;    0;-;    0;-;   30;-;   30;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-
8312;8003;08;A;  98;230108; 7;s;06;   46;-;   48;-;    2;-;    0;-;   44;-;   42;-;    2;-;    0;-;    0;-;    2;-;    0;-;    0;-;    0;-;    0;-;   48;-;   46;-;    2;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-
8312;8003;08;A;  98;230108; 7;s;07;   63;-;   74;-;    3;-;    1;-;   60;-;   56;-;    4;-;    0;-;    0;-;    0;-;    1;-;    2;-;    2;-;    0;-;   73;-;   67;-;    6;-;    0;-;    0;-;    0;-;    0;-;    1;-;    1;-;    0;-
8312;8003;08;A;  98;230108; 7;s;08;   74;-;   76;-;    2;-;    3;-;   70;-;   63;-;    7;-;    0;-;    2;-;    0;-;    0;-;    2;-;    2;-;    0;-;   71;-;   65;-;    6;-;    0;-;    2;-;    0;-;    1;-;    2;-;    2;-;    0;-
8312;8003;08;A;  98;230108; 7;s;09;  103;-;  171;-;    6;-;    3;-;   97;-;   88;-;    9;-;    0;-;    0;-;    2;-;    1;-;    3;-;    3;-;    0;-;  167;-;  154;-;   13;-;    0;-;    1;-;    1;-;    1;-;    1;-;    1;-;    0;-
8312;8003;08;A;  98;230108; 7;s;10;  244;-;  333;-;    3;-;    4;-;  238;-;  223;-;   15;-;    0;-;    3;-;    2;-;    0;-;    1;-;    1;-;    0;-;  327;-;  300;-;   27;-;    0;-;    2;-;    0;-;    1;-;    3;-;    3;-;    0;-
8312;8003;08;A;  98;230108; 7;s;11;  331;-;  401;-;    3;-;    4;-;  323;-;  289;-;   34;-;    0;-;    4;-;    0;-;    1;-;    2;-;    2;-;    1;-;  390;-;  368;-;   22;-;    0;-;    7;-;    3;-;    0;-;    1;-;    1;-;    0;-
8312;8003;08;A;  98;230108; 7;s;12;  481;-;  589;-;    1;-;    3;-;  475;-;  447;-;   28;-;    0;-;    5;-;    0;-;    0;-;    1;-;    1;-;    0;-;  581;-;  548;-;   33;-;    0;-;    4;-;    1;-;    1;-;    1;-;    1;-;    1;-
8312;8003;08;A;  98;230108; 7;s;13;  567;-;  710;-;    3;-;    8;-;  562;-;  533;-;   29;-;    0;-;    2;-;    0;-;    2;-;    1;-;    1;-;    0;-;  699;-;  655;-;   43;-;    1;-;    2;-;    2;-;    2;-;    4;-;    3;-;    1;-
8312;8003;08;A;  98;230108; 7;s;14;  558;-;  671;-;    5;-;    3;-;  552;-;  518;-;   34;-;    0;-;    1;-;    0;-;    2;-;    3;-;    3;-;    0;-;  666;-;  616;-;   49;-;    1;-;    2;-;    1;-;    0;-;    2;-;    1;-;    0;-
8312;8003;08;A;  98;230108; 7;s;15;  682;-;  816;-;    3;-;    6;-;  677;-;  642;-;   35;-;    0;-;    2;-;    0;-;    3;-;    0;-;    0;-;    0;-;  805;-;  754;-;   51;-;    0;-;    5;-;    0;-;    1;-;    5;-;    4;-;    0;-
8312;8003;08;A;  98;230108; 7;s;16;  691;-;  658;-;    6;-;    1;-;  682;-;  650;-;   32;-;    0;-;    3;-;    0;-;    4;-;    2;-;    2;-;    0;-;  653;-;  606;-;   47;-;    0;-;    4;-;    0;-;    1;-;    0;-;    0;-;    0;-
8312;8003;08;A;  98;230108; 7;s;17;  765;-;  610;-;    2;-;    4;-;  759;-;  722;-;   35;-;    2;-;    4;-;    0;-;    0;-;    2;-;    1;-;    0;-;  604;-;  562;-;   42;-;    0;-;    1;-;    0;-;    2;-;    2;-;    2;-;    1;-
8312;8003;08;A;  98;230108; 7;s;18;  778;-;  573;-;    5;-;    2;-;  773;-;  733;-;   39;-;    1;-;    0;-;    0;-;    1;-;    4;-;    2;-;    0;-;  569;-;  535;-;   34;-;    0;-;    1;-;    0;-;    1;-;    1;-;    1;-;    1;-
8312;8003;08;A;  98;230108; 7;s;19;  703;-;  494;-;    6;-;    1;-;  695;-;  657;-;   38;-;    0;-;    2;-;    3;-;    2;-;    1;-;    1;-;    0;-;  491;-;  457;-;   34;-;    0;-;    2;-;    1;-;    0;-;    0;-;    0;-;    0;-
8312;8003;08;A;  98;230108; 7;s;20;  568;-;  374;-;    4;-;    2;-;  563;-;  530;-;   32;-;    1;-;    1;-;    0;-;    2;-;    2;-;    0;-;    0;-;  371;-;  356;-;   15;-;    0;-;    1;-;    1;-;    0;-;    1;-;    0;-;    0;-
